interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use,isDefault
14.663,7.0,32.19272727,10,0,0.0,51.26153846,22770.0,639.5454545,548.1818182,1,C,5,2,1,6 years,0,0
20.933,4.0,13.64545455,9,0,0.0,38.98461538,10110.0,803.6363636,741.8181818,0,D,3,1,0,6 years,9,0
7.97,2.0,22.12,21,0,0.0,26.86153846,4165.538462,943.75,755.0,3,A,3,0,1,10+ years,3,0
24.365,8.0,31.52454545,15,0,0.0,82.38461538,47384.0,725.8333333,670.0,0,E,3,2,1,,7,1
9.889,2.0,15.40636364,13,0,0.0,7.7,2702.0,795.4545455,681.8181818,0,B,3,2,1,10+ years,5,1
14.014,3.0,5.08,13,0,0.0,14.76923077,9420.0,790.8333333,730.0,3,C,3,1,2,10+ years,1,0
20.889,16.0,12.29727273,24,0,0.0,26.67692308,10301.0,831.25,665.0,1,D,5,1,1,10+ years,0,0
15.763,6.0,13.75363636,10,0,0.0,96.92307692,10939.38462,767.0454545,613.6363636,1,C,3,0,1,8 years,0,0
12.584,7.0,17.96,17,0,0.0,30.47692308,22395.69231,823.8636364,659.0909091,2,B,5,2,0,10+ years,4,0
15.037,3.0,5.629090909,4,0,0.0,81.3,6287.307692,674.6212121,622.7272727,2,C,3,1,1,7 years,4,0
14.292,9.0,15.9,12,1,1.0,55.7,6618.461538,677.7272727,580.9090909,5,C,5,2,0,7 years,0,0
14.685,5.0,10.70181818,11,0,0.0,36.29230769,11316.0,763.75,705.0,0,C,5,1,0,5 years,4,1
20.075,9.0,22.42909091,13,0,0.0,74.2,22776.92308,715.9090909,613.6363636,0,D,3,1,0,7 years,0,1
5.32,5.0,6.781818182,12,0,0.0,23.4,7372.615385,772.1590909,617.7272727,0,A,3,0,0,7 years,2,1
9.67,7.0,20.30181818,17,0,0.0,56.49230769,36093.0,772.7272727,618.1818182,3,B,3,2,0,10+ years,4,0
11.99,4.0,9.294545455,13,2,2.0,14.8,3275.076923,859.0909091,736.3636364,3,B,3,1,0,10+ years,0,0
13.959,7.0,17.92363636,10,0,0.0,104.5692308,35725.38462,585.0,540.0,0,C,3,1,1,1 year,4,1
9.891,12.0,22.30909091,14,0,0.0,100.1538462,55990.0,775.8333333,665.0,3,B,3,1,0,1 year,4,0
13.189,12.0,15.48818182,20,0,0.0,66.12307692,44779.53846,968.1818182,774.5454545,0,B,3,2,1,8 years,4,0
13.491,5.0,18.13090909,15,1,1.0,11.07692308,5020.384615,774.2424242,663.6363636,1,C,5,0,0,10+ years,2,0
14.99,8.0,21.28181818,14,0,0.0,78.36923077,24124.61538,785.9090909,725.4545455,3,C,3,2,0,< 1 year,0,0
16.544,3.0,21.89454545,8,0,0.0,33.57692308,6345.230769,839.0909091,774.5454545,0,C,3,2,1,2 years,0,0
18.25,11.0,18.71818182,16,0,0.0,52.7,10725.07692,705.6818182,564.5454545,0,D,3,2,2,,5,0
23.99,4.0,14.75454545,11,1,0.0,92.0,15380.61538,840.0,720.0,0,F,5,2,0,10+ years,0,1
15.037,2.0,18.94545455,7,0,0.0,55.78461538,5751.0,785.9090909,725.4545455,0,B,3,0,1,10+ years,0,0
13.189,7.0,7.67,11,0,0.0,68.53846154,12408.30769,689.3939394,636.3636364,0,B,3,2,1,10+ years,3,0
15.037,6.0,20.76,17,0,0.0,37.96153846,20034.0,816.6666667,700.0,0,C,5,2,0,10+ years,5,0
9.229,4.0,18.68727273,18,0,0.0,12.6,9448.0,758.8636364,650.4545455,0,A,5,1,2,10+ years,0,0
12.29,3.0,18.05727273,8,0,0.0,75.7,1815.692308,639.5454545,548.1818182,0,C,3,0,0,5 years,0,0
16.425,7.0,12.99,14,0,0.0,78.69230769,18503.69231,934.0909091,747.2727273,0,D,5,2,0,5 years,0,0
11.396,,18.34909091,10,1,0.0,58.61538462,6971.538462,850.0,680.0,0,B,3,0,1,4 years,4,0
9.441,5.0,26.45454545,20,0,0.0,47.63076923,6945.076923,731.25,675.0,0,B,3,0,0,3 years,4,1
7.89,6.0,18.46636364,9,0,0.0,51.4,14985.23077,687.2727273,589.0909091,0,A,3,1,1,10+ years,0,0
12.303,3.0,4.933636364,7,0,0.0,12.0,1452.0,675.0,540.0,0,C,5,1,0,3 years,2,0
14.031,4.0,21.98181818,10,0,0.0,77.0,9378.461538,659.8484848,609.0909091,0,D,3,1,0,10+ years,4,0
10.75,11.0,33.23,15,0,0.0,65.30769231,29529.23077,731.8181818,627.2727273,0,B,3,0,1,9 years,0,1
9.891,3.0,27.06363636,16,0,0.0,55.6,29548.0,821.3636364,758.1818182,0,B,3,2,0,8 years,2,0
17.919,3.0,26.15,7,0,0.0,73.38461538,4212.0,846.3636364,725.4545455,0,D,3,2,0,3 years,0,1
20.89,5.0,8.43,7,1,1.0,24.1,3673.846154,694.3181818,640.9090909,0,D,3,1,0,10+ years,0,0
9.441,3.0,9.336363636,10,2,0.0,15.0,1707.692308,801.6666667,740.0,0,B,3,1,0,2 years,0,0
11.99,2.0,23.37545455,5,0,0.0,98.6,10289.53846,689.3939394,636.3636364,0,C,3,1,1,7 years,0,1
10.341,9.0,15.09545455,15,0,0.0,48.0,15560.30769,797.7272727,736.3636364,0,B,3,1,1,10+ years,0,1
21.989,4.0,26.89090909,10,0,0.0,90.13846154,32539.23077,624.8863636,576.8181818,0,E,5,2,0,10+ years,0,1
5.391,,0.818181818,7,0,0.0,2.369230769,716.0,778.030303,718.1818182,0,A,3,1,0,4 years,9,0
10.791,5.0,11.1,11,0,0.0,62.76923077,129121.8462,753.030303,645.4545455,0,B,3,0,0,10+ years,4,0
6.99,4.0,5.563636364,8,0,0.0,82.38461538,20421.0,779.5454545,668.1818182,0,A,3,0,2,10+ years,0,0
17.28,2.0,20.42181818,5,0,0.0,73.44615385,4410.0,669.6969697,618.1818182,0,D,3,2,1,6 years,5,0
11.44,3.0,17.56,10,0,0.0,49.03846154,8501.0,797.7272727,736.3636364,0,B,5,2,0,1 year,0,0
15.31,,28.59,11,0,0.0,81.30769231,31874.76923,634.7727273,544.0909091,0,C,3,0,0,10+ years,0,0
8.253,5.0,17.89090909,8,0,0.0,57.50769231,8747.307692,831.25,665.0,0,B,3,0,1,10+ years,4,1
19.866,4.0,12.08727273,6,0,0.0,29.42307692,3057.0,649.0909091,556.3636364,0,D,3,0,1,4 years,4,1
12.294,7.0,11.24,8,0,0.0,77.16923077,15048.0,843.75,675.0,0,C,3,1,1,3 years,4,1
23.628,8.0,17.59090909,13,0,0.0,34.96153846,7248.461538,871.8181818,747.2727273,0,E,5,1,1,8 years,0,0
15.31,2.0,16.95272727,8,0,0.0,37.8,4799.846154,947.7272727,758.1818182,0,C,3,1,1,2 years,0,0
7.282,,11.77090909,17,0,0.0,21.64615385,2021.538462,933.6363636,861.8181818,2,A,3,1,0,8 years,5,0
11.358,4.0,6.609090909,10,0,0.0,73.6,20455.0,887.5,710.0,3,C,3,2,0,10+ years,0,0
15.984,7.0,24.16363636,11,0,0.0,66.9,42525.0,825.0,660.0,3,D,3,1,0,10+ years,4,0
12.089,3.0,15.01090909,7,0,0.0,59.81538462,11375.53846,649.0909091,556.3636364,0,B,3,2,1,10+ years,4,1
11.44,4.0,11.7,5,0,0.0,73.0,11328.15385,705.3030303,604.5454545,1,B,3,1,1,3 years,4,0
19.92,3.0,9.515454545,8,0,0.0,86.30769231,7570.769231,634.7727273,544.0909091,3,D,3,1,2,3 years,0,0
11.49,4.0,17.84,11,0,0.0,60.5,51753.46154,696.8181818,597.2727273,0,B,3,0,2,10+ years,0,0
10.791,7.0,24.99272727,14,0,0.0,46.2,12679.61538,731.25,585.0,2,C,3,2,1,10+ years,1,0
15.488,7.0,7.027272727,11,0,0.0,100.5846154,15001.84615,906.8181818,725.4545455,0,C,3,2,0,3 years,0,1
10.78,3.0,7.827272727,5,0,0.0,78.80769231,14440.61538,675.0,540.0,3,B,3,1,1,3 years,4,0
7.11,7.0,27.82727273,16,0,0.0,35.53846154,15951.0,1036.363636,829.0909091,3,A,3,2,0,9 years,0,0
20.889,4.0,12.4,12,1,1.0,12.23076923,945.5384615,659.8484848,609.0909091,3,E,3,1,1,10+ years,0,0
19.341,9.0,33.86,12,0,0.0,103.3846154,21857.0,837.5,670.0,0,D,3,2,0,10+ years,0,1
18.689,7.0,16.96363636,14,0,0.0,19.73076923,8519.076923,790.1515152,677.2727273,4,D,5,2,0,6 years,2,0
11.799,9.0,25.31818182,20,1,1.0,80.76923077,20845.84615,720.4166667,665.0,3,B,3,1,2,1 year,4,0
33.979,4.0,16.96363636,26,0,0.0,23.36923077,11797.69231,815.4545455,752.7272727,0,G,5,0,1,5 years,0,0
10.076,5.0,17.50909091,10,0,0.0,35.9,6958.0,947.7272727,758.1818182,3,B,3,1,1,3 years,0,0
7.91,8.0,18.20909091,16,0,0.0,23.69230769,13443.69231,795.4545455,681.8181818,0,A,5,0,0,3 years,0,0
13.33,19.0,32.80363636,28,0,0.0,65.44615385,48117.69231,710.6060606,609.0909091,3,C,3,2,0,10+ years,0,0
11.691,7.0,13.02,9,0,0.0,103.6153846,21851.53846,680.1136364,544.0909091,0,C,3,1,1,10+ years,5,0
20.889,3.0,20.77272727,10,0,0.0,30.83076923,5972.0,672.9545455,576.8181818,0,D,3,1,1,1 year,0,1
7.89,3.0,9.96,11,0,0.0,26.03076923,6983.076923,812.5,750.0,2,A,3,0,0,10+ years,0,0
5.616,4.0,16.54,9,1,1.0,19.61538462,3030.0,856.8181818,790.9090909,3,A,3,0,0,9 years,2,0
17.171,4.0,9.436363636,5,1,1.0,59.0,2594.307692,710.6060606,609.0909091,0,D,3,0,0,10+ years,0,1
10.251,5.0,23.50909091,14,1,1.0,39.6,7428.615385,791.8181818,730.9090909,1,B,3,1,1,1 year,4,0
15.389,2.0,20.83636364,5,0,0.0,42.2,9493.846154,807.0833333,745.0,0,C,3,1,0,10+ years,3,0
26.3,3.0,7.045454545,6,0,0.0,44.8,14605.84615,753.030303,645.4545455,3,E,5,1,2,10+ years,0,0
13.59,4.0,2.495454545,7,1,0.0,28.43076923,9123.461538,875.0,700.0,2,C,3,0,0,7 years,4,0
17.523,7.0,23.07272727,10,0,0.0,71.6,10714.15385,715.0,660.0,1,D,3,2,1,6 years,3,0
15.389,5.0,15.86,11,0,0.0,81.92307692,31738.0,761.3636364,609.0909091,3,C,3,2,0,10+ years,0,0
23.595,5.0,30.89454545,10,0,0.0,29.07692308,5266.153846,711.1363636,609.5454545,3,D,3,0,0,,9,0
19.24,3.0,11.76363636,13,0,0.0,22.15384615,9179.0,790.1515152,677.2727273,1,E,5,1,1,10+ years,0,0
14.03,7.0,14.4,23,1,1.0,21.75384615,26554.61538,906.25,725.0,3,C,3,1,0,10+ years,0,0
13.959,4.0,29.99090909,5,0,0.0,21.69230769,59375.07692,981.8181818,785.4545455,1,C,3,1,0,1 year,5,0
14.841,8.0,23.68181818,13,0,0.0,80.4,27853.84615,675.0,540.0,2,D,3,2,0,10+ years,0,0
12.582,7.0,22.85454545,11,0,0.0,91.38461538,25122.69231,715.9090909,613.6363636,3,C,3,2,1,,5,0
21.989,1.0,6.556363636,13,1,1.0,95.6,8824.615385,664.7727273,613.6363636,3,D,3,1,0,2 years,5,0
12.49,7.0,12.34545455,13,0,0.0,32.95384615,7620.307692,797.7272727,736.3636364,3,B,3,0,0,10+ years,0,0
15.906,,12.16363636,5,0,0.0,85.15384615,3575.384615,815.4545455,752.7272727,5,D,5,0,2,8 years,2,0
8.074,6.0,3.745454545,14,0,0.0,22.9,5877.230769,756.8181818,605.4545455,3,A,3,1,1,,0,0
16.841,5.0,5.436363636,21,0,0.0,41.03076923,15650.76923,859.0909091,736.3636364,4,C,5,0,0,2 years,4,0
21.967,7.0,17.22545455,16,1,0.0,74.0,19447.07692,799.1666667,685.0,0,D,5,2,1,7 years,4,0
12.089,8.0,8.472727273,17,1,1.0,70.96153846,22401.07692,664.7727273,613.6363636,1,B,3,0,1,10+ years,0,0
25.821,8.0,25.94454545,20,0,0.0,49.2,19601.07692,852.7272727,730.9090909,2,F,5,2,0,1 year,0,0
11.691,5.0,10.51363636,8,1,1.0,42.92307692,5532.923077,700.0,600.0,0,C,3,1,2,3 years,0,0
7.89,3.0,8.206363636,3,0,0.0,53.26153846,10617.0,822.5,705.0,3,A,3,1,0,1 year,4,0
8.775,8.0,14.26090909,16,0,0.0,50.30769231,26534.76923,589.4318182,544.0909091,2,B,3,1,1,10+ years,0,0
5.841,3.0,16.04727273,10,0,0.0,25.2,5728.615385,720.6818182,617.7272727,1,A,3,0,0,10+ years,0,0
8.253,3.0,12.77,10,1,0.0,77.65384615,12186.92308,658.6363636,564.5454545,3,B,3,1,0,10+ years,4,0
13.98,5.0,11.14363636,13,0,0.0,64.38461538,18023.0,634.7727273,544.0909091,0,C,3,0,2,< 1 year,0,0
6.633,1.0,3.954545455,5,0,0.0,66.34615385,6874.0,892.2727273,823.6363636,0,A,3,1,0,10+ years,0,0
17.57,2.0,8.860909091,2,0,0.0,111.5769231,20642.30769,961.3636364,769.0909091,0,D,3,1,1,10+ years,0,0
15.939,9.0,7.81,11,0,0.0,82.38461538,17730.46154,680.1136364,544.0909091,3,C,5,2,1,10+ years,0,0
10.99,1.0,4.936363636,12,0,0.0,63.0,3942.615385,726.5151515,622.7272727,1,B,3,1,1,6 years,5,0
22.0,3.0,26.82545455,10,0,0.0,55.89230769,16362.0,736.6666667,680.0,0,D,3,0,1,1 year,0,0
11.466,13.0,26.49818182,24,1,0.0,33.06153846,28300.38462,829.5454545,663.6363636,3,C,5,0,1,10+ years,0,0
16.522,7.0,25.39636364,12,0,0.0,51.34615385,20517.69231,828.3333333,710.0,0,C,5,2,2,2 years,0,0
10.087,5.0,16.03,14,1,1.0,21.96923077,5512.0,634.7727273,544.0909091,0,B,3,2,0,< 1 year,0,0
11.241,3.0,1.549090909,4,1,1.0,33.0,1173.0,846.3636364,725.4545455,3,B,3,2,1,10+ years,2,0
17.38,7.0,6.627272727,9,0,0.0,49.4,9800.769231,770.0,660.0,3,C,3,0,1,10+ years,0,0
8.998,6.0,14.08090909,15,0,0.0,61.81538462,27753.38462,839.0909091,774.5454545,3,B,3,0,1,< 1 year,0,0
11.715,,10.75090909,13,0,0.0,47.5,17338.46154,687.2727273,589.0909091,3,B,3,0,0,6 years,0,0
17.622,4.0,10.80909091,11,0,0.0,69.6,4816.153846,793.3333333,680.0,1,C,3,0,0,< 1 year,3,0
12.05,1.0,9.790909091,5,0,0.0,41.46153846,10138.0,805.0,690.0,3,C,3,1,0,3 years,4,0
7.2,,4.172727273,20,0,0.0,29.83076923,42603.46154,767.0454545,613.6363636,0,A,3,0,1,10+ years,0,0
9.576,2.0,7.19,8,0,0.0,82.52307692,20658.0,736.6666667,680.0,1,B,3,0,0,10+ years,2,0
19.72,4.0,12.27272727,10,1,1.0,70.26923077,17715.0,801.1363636,640.9090909,0,D,5,2,0,10+ years,2,0
15.291,6.0,26.23,13,1,1.0,52.03846154,4076.153846,705.3030303,604.5454545,3,D,3,2,1,2 years,10,0
10.503,9.0,23.93,11,0,0.0,60.41538462,28380.15385,654.9242424,604.5454545,3,B,3,0,1,10+ years,0,0
10.64,6.0,17.77090909,16,0,0.0,58.26153846,30547.0,789.7727273,631.8181818,1,B,3,2,0,4 years,4,0
6.49,4.0,10.62818182,9,0,0.0,24.01538462,6196.615385,763.2575758,704.5454545,2,A,3,1,2,10+ years,2,0
19.646,6.0,31.77818182,11,1,1.0,58.0,6636.0,750.0,600.0,0,D,3,2,0,,0,0
14.784,3.0,23.12,8,1,1.0,25.15384615,2033.076923,975.0,780.0,3,C,3,1,1,10+ years,0,0
13.041,3.0,19.75636364,10,0,0.0,56.0,3485.769231,803.6363636,741.8181818,0,C,3,0,0,10+ years,0,0
5.841,4.0,5.43,12,0,0.0,26.81538462,4646.923077,850.9090909,785.4545455,0,A,3,0,0,10+ years,0,0
8.679,6.0,32.93636364,17,0,0.0,58.98461538,35398.84615,850.9090909,785.4545455,0,A,3,0,0,10+ years,4,0
10.341,5.0,29.66181818,10,0,0.0,53.35384615,16474.61538,687.2727273,589.0909091,3,B,3,0,0,8 years,4,0
10.791,4.0,10.27636364,7,1,1.0,31.75384615,3131.538462,780.0,720.0,1,C,3,0,0,5 years,4,0
13.519,6.0,30.57272727,12,0,0.0,100.0461538,6412.0,649.0909091,556.3636364,0,C,3,1,0,10+ years,0,0
28.479,2.0,32.6,5,0,0.0,91.84615385,11404.61538,726.5151515,622.7272727,0,G,5,1,1,10+ years,4,0
9.76,,19.29090909,15,0,0.0,42.43076923,26565.0,647.0454545,597.2727273,3,B,3,0,0,5 years,0,0
8.01,5.0,16.92727273,13,0,0.0,53.52307692,20658.46154,784.8484848,672.7272727,3,A,3,0,0,6 years,0,0
14.661,3.0,22.56,7,1,1.0,91.96923077,15632.61538,589.4318182,544.0909091,2,D,3,1,0,10+ years,0,0
11.799,2.0,7.18,9,0,0.0,60.64615385,4799.0,799.1666667,685.0,0,B,3,0,0,3 years,3,0
6.62,,7.26,7,0,0.0,39.69230769,4522.153846,868.6363636,801.8181818,3,A,3,0,0,2 years,6,0
14.069,4.0,8.959090909,6,0,0.0,75.6,10811.07692,721.2121212,618.1818182,2,C,3,1,0,10+ years,2,0
10.791,4.0,8.721818182,5,2,1.0,37.96153846,6781.0,680.1136364,544.0909091,3,C,3,2,1,6 years,1,0
18.249,1.0,19.12909091,9,0,0.0,42.53846154,4683.538462,863.3333333,740.0,0,D,3,1,2,1 year,0,0
11.49,8.0,21.35,12,0,0.0,60.55384615,28090.0,715.0,660.0,0,B,3,1,2,10+ years,0,0
11.565,2.0,19.98,10,1,1.0,87.46153846,1749.230769,705.3030303,604.5454545,0,B,3,1,1,4 years,0,0
8.69,6.0,10.92,10,0,0.0,62.88461538,17533.38462,774.5833333,715.0,0,A,3,0,0,2 years,0,0
14.65,6.0,8.443636364,11,0,0.0,61.6,12646.15385,658.6363636,564.5454545,0,C,5,1,1,< 1 year,0,0
20.295,6.0,4.614545455,6,0,0.0,49.2,8214.769231,801.1363636,640.9090909,0,D,5,1,1,,5,0
11.745,8.0,12.1,15,0,0.0,68.16923077,24356.0,616.0227273,568.6363636,0,B,3,0,1,3 years,4,0
14.49,12.0,17.09181818,15,1,1.0,56.7,16602.0,770.0,660.0,0,C,5,1,0,10+ years,0,1
19.665,11.0,22.33636364,13,0,0.0,65.53846154,13955.84615,784.0909091,627.2727273,0,D,3,1,1,,0,1
9.76,4.0,13.69090909,6,0,0.0,84.8,21056.30769,742.4242424,636.3636364,0,B,3,1,0,2 years,0,0
19.22,5.0,16.33,8,1,1.0,94.73076923,8246.538462,780.0,720.0,0,D,5,2,0,10+ years,0,0
9.064,14.0,20.26909091,22,0,0.0,35.72307692,33730.15385,828.3333333,710.0,0,B,3,1,0,1 year,4,0
19.99,7.0,15.42727273,10,0,0.0,70.1,18270.0,837.5,670.0,0,E,5,1,1,3 years,0,1
29.689,9.0,12.04,24,0,0.0,36.2,4556.461538,750.0,600.0,0,F,3,2,1,2 years,1,1
7.731,4.0,7.854545455,6,0,0.0,30.09230769,18964.61538,821.969697,704.5454545,0,A,5,0,0,2 years,3,0
12.744,6.0,29.63,13,1,1.0,53.07692308,11825.69231,816.6666667,700.0,0,C,3,1,1,10+ years,0,1
7.551,3.0,27.57,10,0,0.0,59.81538462,18928.84615,845.0,780.0,0,A,3,0,1,1 year,0,0
22.539,6.0,19.38181818,11,0,0.0,68.76923077,17132.0,763.75,705.0,0,E,5,0,0,4 years,0,1
6.201,6.0,12.13363636,11,0,0.0,71.61538462,39234.46154,875.0,700.0,0,A,3,0,0,< 1 year,2,0
9.92,3.0,16.88727273,12,0,0.0,3.230769231,1298.076923,753.030303,645.4545455,0,B,3,1,0,6 years,0,0
7.101,7.0,18.89,15,0,0.0,71.5,20595.69231,934.0909091,747.2727273,0,A,3,0,0,7 years,4,1
7.69,7.0,23.68,14,0,0.0,82.92307692,34274.0,822.5,705.0,0,A,3,1,0,6 years,4,0
14.663,3.0,16.86363636,11,0,0.0,79.36923077,21608.07692,803.6363636,741.8181818,0,C,3,1,0,10+ years,0,0
23.99,7.0,23.82545455,9,0,0.0,78.46153846,12237.69231,865.4545455,741.8181818,0,E,3,2,1,6 years,9,0
8.6,8.0,11.80909091,14,0,0.0,39.57692308,4223.0,685.2272727,548.1818182,0,A,3,1,0,10+ years,0,0
6.24,4.0,19.88181818,34,0,0.0,38.49230769,31324.61538,763.75,705.0,0,A,3,0,0,1 year,0,0
12.303,8.0,14.80909091,10,1,1.0,71.88461538,5984.307692,731.25,675.0,0,B,3,1,1,6 years,0,1
11.997,5.0,14.14545455,11,0,0.0,35.5,2801.0,785.9090909,725.4545455,0,C,3,1,1,1 year,0,0
13.189,7.0,19.09090909,13,0,0.0,85.03846154,15639.23077,598.2954545,552.2727273,0,B,3,1,0,10+ years,0,0
4.788,1.0,7.445454545,7,0,0.0,44.2,9986.0,823.8636364,659.0909091,0,A,3,0,0,10+ years,4,0
12.231,5.0,11.55272727,7,0,0.0,73.61538462,13126.61538,630.0,540.0,0,C,3,1,1,5 years,0,0
20.405,5.0,24.70909091,10,1,1.0,82.84615385,4521.0,770.0,660.0,0,D,5,2,0,7 years,4,0
11.421,4.0,5.781818182,13,0,0.0,49.47692308,6214.0,821.3636364,758.1818182,0,C,3,0,1,1 year,4,0
8.39,8.0,5.572727273,13,0,0.0,28.8,5954.769231,846.3636364,725.4545455,3,B,3,0,0,5 years,4,0
6.864,9.0,11.35636364,16,0,0.0,50.5,36230.92308,961.3636364,769.0909091,0,A,3,0,1,1 year,4,0
11.49,7.0,19.94181818,23,0,0.0,12.34615385,2095.384615,731.25,675.0,3,B,3,2,1,8 years,0,0
21.989,2.0,19.41545455,10,0,0.0,34.0,4221.538462,620.4545455,572.7272727,0,E,5,2,1,10+ years,0,0
18.25,4.0,5.443636364,5,0,0.0,44.4,6559.615385,598.2954545,552.2727273,3,D,3,0,1,3 years,0,0
20.405,3.0,13.41818182,6,0,0.0,61.84615385,2079.538462,680.1136364,544.0909091,3,E,3,1,1,1 year,5,0
14.46,,0.872727273,3,0,0.0,3.0,92.30769231,827.2727273,763.6363636,0,D,3,1,1,1 year,0,0
19.789,2.0,16.24,3,0,0.0,35.32307692,2363.076923,767.0454545,613.6363636,3,D,3,1,1,10+ years,0,0
6.012,1.0,4.565454545,5,0,0.0,17.76923077,1648.769231,747.5,690.0,1,A,3,0,0,1 year,2,0
22.041,7.0,26.14,12,0,0.0,64.8,25907.0,737.1212121,631.8181818,0,E,5,2,0,9 years,0,0
10.15,10.0,19.5,17,0,0.0,57.41538462,36713.0,690.3409091,552.2727273,0,B,5,1,0,4 years,4,0
6.228,1.0,0.632727273,3,0,0.0,26.76923077,2591.538462,797.7272727,638.1818182,2,A,3,0,1,9 years,8,0
18.205,3.0,6.56,7,0,0.0,23.53846154,4032.692308,736.3636364,589.0909091,0,D,5,1,0,1 year,0,0
13.046,,3.636363636,3,0,0.0,0.0,0.0,855.8333333,790.0,0,B,5,0,1,1 year,1,0
9.891,9.0,13.93363636,12,0,0.0,24.57692308,4709.384615,700.0,600.0,0,B,3,1,0,10+ years,0,0
15.389,5.0,17.74636364,8,0,0.0,59.98461538,7138.846154,920.4545455,736.3636364,3,C,3,2,1,4 years,0,0
10.503,3.0,12.36,8,0,0.0,29.93846154,6233.538462,677.7272727,580.9090909,3,B,3,0,1,7 years,0,0
12.141,12.0,17.9,13,2,0.0,58.6,12774.0,710.6060606,609.0909091,3,C,3,1,0,8 years,0,1
18.49,8.0,12.57,13,1,1.0,83.53846154,8955.692308,906.8181818,725.4545455,0,D,3,0,0,10+ years,0,1
6.62,,20.57,19,0,0.0,7.1,4553.538462,660.3409091,609.5454545,3,A,3,2,1,10+ years,0,0
16.01,2.0,14.13,7,0,0.0,43.83076923,8037.692308,934.0909091,747.2727273,3,C,5,2,0,2 years,0,0
12.99,5.0,26.55454545,11,0,0.0,48.13846154,31363.0,711.1363636,609.5454545,0,C,5,1,2,10+ years,0,0
21.109,1.0,25.62,11,0,0.0,10.15384615,2269.615385,721.2121212,618.1818182,0,E,5,0,0,1 year,2,0
5.427,,2.245454545,17,0,0.0,9.461538462,5167.076923,715.9090909,613.6363636,0,A,3,0,1,5 years,0,0
11.799,6.0,14.45454545,13,0,0.0,43.72307692,17336.30769,638.1818182,589.0909091,0,B,3,0,1,10+ years,2,0
10.91,2.0,6.185454545,3,0,0.0,51.8,3549.230769,961.3636364,769.0909091,3,B,3,0,1,9 years,4,0
11.691,2.0,10.11,6,0,0.0,49.3,3292.153846,710.7954545,568.6363636,0,C,3,0,1,5 years,0,0
8.775,3.0,19.46181818,7,0,0.0,32.03076923,11244.0,912.5,730.0,3,B,3,0,0,6 years,0,0
6.89,11.0,11.9,15,0,0.0,64.70769231,67920.0,710.7954545,568.6363636,3,A,3,1,2,< 1 year,0,0
10.989,7.0,17.96727273,19,0,0.0,51.04615385,12377.53846,856.25,685.0,3,B,3,2,2,3 years,4,0
11.511,3.0,21.38181818,7,1,1.0,18.80769231,3131.076923,737.1212121,631.8181818,0,C,3,0,1,10+ years,0,0
6.921,5.0,7.535454545,7,0,0.0,103.5,40915.0,845.0,780.0,3,A,3,1,0,10+ years,4,0
13.779,5.0,26.49,13,0,0.0,65.4,31248.0,672.9545455,576.8181818,4,C,5,2,0,10+ years,0,0
6.633,3.0,5.027272727,8,0,0.0,18.41538462,18257.30769,927.7272727,856.3636364,1,A,3,0,0,10+ years,4,0
9.16,5.0,4.881818182,11,0,0.0,36.73846154,17237.30769,845.0,780.0,1,B,5,0,0,,0,0
9.79,4.0,16.04727273,7,0,0.0,86.26153846,12668.07692,742.4242424,636.3636364,1,A,3,2,0,,4,0
6.71,4.0,13.54090909,10,0,0.0,26.76923077,7615.384615,916.3636364,785.4545455,2,A,3,0,0,10+ years,0,0
20.295,8.0,44.68363636,12,0,0.0,96.34615385,16811.84615,875.0,700.0,0,D,3,2,0,10+ years,5,0
16.115,,9.872727273,10,0,0.0,59.76923077,5263.846154,602.7272727,556.3636364,1,C,3,1,0,10+ years,2,0
14.65,9.0,16.04727273,15,0,0.0,61.96153846,17518.84615,680.1136364,544.0909091,1,C,3,1,0,2 years,1,0
8.69,17.0,12.86,30,0,0.0,28.98461538,142748.3077,779.5454545,668.1818182,0,A,3,2,0,10+ years,0,0
13.33,9.0,27.76909091,19,0,0.0,41.78461538,13057.0,850.0,680.0,0,C,3,2,1,7 years,0,0
12.591,3.0,15.21,29,0,0.0,59.30769231,7449.230769,789.7727273,631.8181818,3,C,3,2,1,3 years,10,0
14.65,3.0,12.15818182,7,0,0.0,84.57692308,5617.846154,649.0909091,556.3636364,3,C,3,1,0,6 years,4,0
13.041,8.0,20.59636364,13,0,0.0,58.52307692,10966.0,825.0,660.0,4,C,5,2,1,10+ years,0,0
7.689,4.0,3.649090909,6,0,0.0,28.8,8543.230769,689.3939394,636.3636364,0,A,3,1,1,9 years,4,0
7.11,3.0,24.77,12,0,0.0,42.36923077,28656.92308,743.5606061,686.3636364,0,A,3,2,0,10+ years,0,0
12.683,4.0,12.87,7,0,0.0,28.3,2316.923077,940.9090909,752.7272727,0,B,3,0,1,7 years,0,0
14.685,10.0,29.77,17,0,0.0,77.43076923,30661.07692,862.5,690.0,1,C,3,2,0,10+ years,4,0
15.813,4.0,9.981818182,10,0,0.0,58.3,16490.76923,787.5,675.0,0,D,5,1,0,10+ years,0,0
9.504,4.0,12.84545455,12,1,1.0,5.707692308,2168.076923,639.5454545,548.1818182,0,B,3,1,1,3 years,5,0
