total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,use,post_code,region,debt_loan_ratio,app_type,isDefault
1000.0,3,12.001,32.7,B,政府机构,文化和体育业,10+ years,0,5,58,17,25.66,0,0
3950.0,3,18.81,141.03,C,幼教与中小学校,公共服务、社会组织,8 years,1,9,197,4,21.30545455,0,0
22000.0,5,14.049,530.45,D,普通企业,金融业,5 years,0,0,282,7,33.35,0,0
19854.54545,3,5.852,505.93,A,世界五百强,文化和体育业,< 1 year,2,4,757,15,11.34818182,0,1
2375.0,3,21.109,87.29,E,普通企业,批发和零售业,10+ years,1,5,246,36,19.58,0,0
8181.818182,3,11.67,330.57,B,普通企业,公共服务、社会组织,5 years,0,0,324,10,22.61454545,0,0
11818.18182,3,19.42,368.69,D,政府机构,住宿和餐饮业,< 1 year,2,4,741,13,23.78181818,0,0
18181.81818,5,14.685,458.66,C,世界五百强,公共服务、社会组织,< 1 year,2,0,509,0,22.01454545,0,0
8181.818182,5,17.991,264.89,D,政府机构,电力、热力生产供应业,10+ years,0,0,13,10,20.28,0,0
15000.0,3,5.32,451.73,A,普通企业,文化和体育业,,2,4,528,22,14.94,0,0
16634.09091,3,21.989,523.01,D,政府机构,采矿业,,1,0,84,19,17.17363636,0,0
17727.27273,5,7.88,193.6,A,普通企业,金融业,9 years,0,2,414,0,4.690909091,0,0
5454.545455,3,11.53,197.95,B,政府机构,批发和零售业,10+ years,1,0,412,13,22.29818182,0,0
28636.36364,5,19.536,884.21,D,高等教育机构,电力、热力生产供应业,7 years,1,0,177,26,30.08,0,0
26959.09091,5,18.205,810.95,D,幼教与中小学校,信息传输、软件和信息技术服务业,7 years,1,0,19,14,26.8,0,0
5909.090909,3,9.891,212.78,B,普通企业,采矿业,6 years,1,0,668,9,23.99727273,0,0
8000.0,3,10.637,256.9,B,政府机构,建筑业,2 years,1,0,752,11,16.02545455,0,0
8400.0,3,12.303,261.94,C,普通企业,金融业,< 1 year,0,0,212,7,20.52,0,0
21818.18182,3,13.11,674.94,B,政府机构,金融业,3 years,1,3,123,12,14.70545455,0,0
24000.0,5,12.582,511.68,C,政府机构,建筑业,< 1 year,0,0,17,13,6.063636364,0,0
10000.0,5,15.05,238.17,C,普通企业,公共服务、社会组织,5 years,0,0,188,23,18.68727273,0,0
16363.63636,3,12.49,668.98,B,普通企业,金融业,7 years,0,0,359,43,19.30909091,0,0
2300.0,3,13.67,78.25,C,政府机构,电力、热力生产供应业,10+ years,0,4,12,9,31.51,0,0
4363.636364,3,11.44,131.79,B,高等教育机构,住宿和餐饮业,8 years,0,2,203,30,28.53636364,0,0
7090.909091,3,16.61,208.29,C,幼教与中小学校,文化和体育业,3 years,1,0,103,36,26.73,0,0
13350.0,5,21.692,351.62,D,世界五百强,信息传输、软件和信息技术服务业,9 years,0,0,195,38,14.18,0,0
5625.0,3,10.251,226.36,B,政府机构,金融业,1 year,1,0,33,22,22.25454545,0,0
1090.909091,3,10.395,33.0,B,政府机构,建筑业,10+ years,2,3,146,23,16.38181818,0,0
15393.18182,3,11.331,436.3,C,普通企业,电力、热力生产供应业,,1,4,514,13,26.49090909,0,0
8538.636364,3,22.0,268.51,D,上市企业,金融业,< 1 year,0,4,102,26,26.59909091,0,0
10000.0,3,11.99,332.1,C,政府机构,金融业,5 years,1,0,167,8,14.10545455,0,0
16800.0,3,7.029,514.07,A,普通企业,国际组织,3 years,0,4,496,27,23.20909091,0,0
2500.0,3,7.191,78.33,A,普通企业,信息传输、软件和信息技术服务业,9 years,1,3,123,12,13.30909091,0,0
1309.090909,3,17.919,56.49,D,普通企业,采矿业,6 years,1,0,160,4,19.60363636,0,0
19500.0,3,9.16,621.55,B,普通企业,金融业,5 years,0,4,789,15,22.9,0,0
7209.090909,3,23.089,229.79,E,政府机构,国际组织,7 years,1,0,502,7,20.73818182,0,0
24965.90909,3,12.683,696.92,B,普通企业,信息传输、软件和信息技术服务业,5 years,0,0,474,14,19.76727273,0,0
20945.45455,3,11.241,642.22,B,政府机构,采矿业,3 years,0,0,126,38,28.41818182,0,0
2363.636364,5,24.89,58.58,F,政府机构,公共服务、社会组织,3 years,2,5,27,12,15.9,0,0
18181.81818,5,17.589,486.26,C,高等教育机构,采矿业,10+ years,0,0,131,6,21.64090909,0,0
8727.272727,3,10.296,263.58,B,上市企业,房地产业,2 years,0,0,370,13,16.7,0,0
13090.90909,3,8.679,375.43,A,上市企业,农、林、牧、渔业,10+ years,0,0,479,8,4.017272727,0,0
10909.09091,5,17.127,311.49,D,政府机构,采矿业,9 years,1,0,113,22,25.51,0,0
21363.63636,3,10.791,780.43,B,幼教与中小学校,房地产业,1 year,0,0,71,9,23.21181818,0,0
7050.0,3,12.99,237.51,B,世界五百强,交通运输、仓储和邮政业,10+ years,0,0,598,14,25.65,0,0
20909.09091,5,15.488,536.13,C,政府机构,金融业,10+ years,0,0,6,5,5.269090909,0,0
31818.18182,3,10.989,1129.19,B,政府机构,公共服务、社会组织,10+ years,0,4,630,0,25.92,0,0
20770.45455,3,20.99,662.05,E,政府机构,制造业,2 years,0,0,643,45,16.92,0,0
2454.545455,3,17.919,105.91,C,普通企业,建筑业,10+ years,0,5,188,23,8.451818182,0,1
6000.0,3,12.683,197.95,B,普通企业,住宿和餐饮业,6 years,1,0,116,14,12.6,0,0
17454.54545,3,10.323,527.39,B,普通企业,文化和体育业,10+ years,2,0,310,24,18.85909091,0,0
1890.909091,3,10.91,52.32,B,普通企业,信息传输、软件和信息技术服务业,10+ years,2,2,262,37,4.974545455,0,0
22727.27273,3,11.53,824.76,B,普通企业,金融业,5 years,0,1,111,8,4.21,0,0
12727.27273,5,15.741,328.01,C,普通企业,房地产业,2 years,0,0,63,14,6.992727273,0,0
16363.63636,3,14.49,516.25,C,普通企业,文化和体育业,10+ years,0,0,234,42,34.57,0,0
6136.363636,3,11.03,166.23,C,普通企业,电力、热力生产供应业,10+ years,1,0,166,8,19.32,0,0
6000.0,3,15.389,205.04,C,世界五百强,公共服务、社会组织,6 years,0,0,226,21,23.18,0,0
13000.0,3,10.439,352.32,B,政府机构,金融业,2 years,0,4,244,14,16.07727273,0,0
8727.272727,3,15.05,277.52,C,普通企业,采矿业,8 years,0,0,235,8,5.590909091,0,0
11000.0,3,9.17,350.67,B,幼教与中小学校,文化和体育业,< 1 year,1,4,242,8,11.60727273,0,0
17454.54545,5,18.689,397.56,D,普通企业,电力、热力生产供应业,< 1 year,1,4,29,19,22.12727273,0,0
12272.72727,3,9.17,478.19,B,上市企业,房地产业,1 year,1,0,443,22,38.67272727,0,0
43636.36364,3,9.44,1280.2,B,普通企业,建筑业,5 years,1,0,186,9,8.936363636,1,0
9454.545455,3,9.99,258.1,B,世界五百强,金融业,4 years,1,0,17,13,6.850909091,0,1
17909.09091,5,24.695,549.15,E,幼教与中小学校,批发和零售业,10+ years,2,0,139,8,10.56272727,0,0
8181.818182,3,10.91,326.97,B,政府机构,金融业,5 years,1,0,156,18,4.819090909,0,1
28000.0,3,12.897,961.47,C,普通企业,电力、热力生产供应业,4 years,0,0,197,4,7.330909091,0,0
19636.36364,5,22.45,501.76,F,普通企业,金融业,2 years,0,0,176,3,18.00909091,0,0
4527.272727,3,13.849,139.02,C,普通企业,公共服务、社会组织,9 years,0,3,14,11,27.98181818,0,0
5909.090909,3,7.101,156.43,A,普通企业,农、林、牧、渔业,7 years,0,5,286,16,8.386363636,0,0
30000.0,3,9.17,956.37,B,普通企业,农、林、牧、渔业,< 1 year,1,0,163,21,16.23636364,0,0
12000.0,5,14.085,289.59,D,普通企业,建筑业,3 years,1,12,221,8,16.53818182,0,0
21818.18182,3,11.99,664.2,B,政府机构,农、林、牧、渔业,,0,0,97,12,18.67,0,0
20454.54545,5,26.389,719.06,F,普通企业,农、林、牧、渔业,10+ years,0,0,553,27,14.00727273,0,0
14181.81818,3,8.39,378.2,B,政府机构,电力、热力生产供应业,< 1 year,0,0,187,9,12.74727273,0,0
5509.090909,3,16.115,174.2,C,普通企业,电力、热力生产供应业,1 year,1,0,408,14,16.9,0,0
24818.18182,3,13.185,724.38,C,普通企业,房地产业,< 1 year,0,0,495,14,16.23272727,0,0
8727.272727,3,8.998,301.63,B,普通企业,公共服务、社会组织,10+ years,1,0,226,21,15.67636364,0,0
11818.18182,3,11.241,334.49,B,上市企业,公共服务、社会组织,2 years,2,4,222,12,28.64,0,1
4963.636364,3,10.725,135.03,B,政府机构,金融业,5 years,0,0,495,14,41.92363636,0,0
26000.0,3,5.427,669.59,A,幼教与中小学校,信息传输、软件和信息技术服务业,10+ years,0,0,116,14,12.01909091,0,0
4800.0,3,5.852,144.56,A,普通企业,交通运输、仓储和邮政业,10+ years,1,0,195,38,9.572727273,0,0
29090.90909,5,10.087,666.92,B,上市企业,电力、热力生产供应业,9 years,0,0,41,25,10.12909091,0,0
7272.727273,3,11.358,268.09,C,普通企业,金融业,6 years,1,2,41,25,9.695454545,0,0
14727.27273,3,6.864,549.56,A,上市企业,住宿和餐饮业,9 years,0,4,307,14,16.44545455,0,0
17018.18182,3,11.99,478.22,B,幼教与中小学校,建筑业,4 years,1,0,573,19,20.88,1,0
8727.272727,3,10.251,263.39,B,普通企业,金融业,10+ years,1,0,522,34,15.17,0,1
17018.18182,3,16.074,519.59,D,政府机构,金融业,1 year,1,10,162,2,24.17454545,0,0
7563.636364,3,8.19,201.12,A,上市企业,公共服务、社会组织,1 year,1,0,108,21,15.93818182,0,0
7918.181818,3,12.99,225.72,C,普通企业,房地产业,< 1 year,2,4,565,14,18.8,0,0
9454.545455,3,18.689,285.19,D,幼教与中小学校,房地产业,10+ years,2,2,74,30,24.45545455,0,0
19636.36364,3,18.689,855.55,D,普通企业,住宿和餐饮业,1 year,1,0,507,19,10.8,0,0
13090.90909,3,12.089,392.81,B,上市企业,采矿业,10+ years,0,0,188,23,17.13272727,0,0
28000.0,3,6.864,854.87,A,普通企业,建筑业,5 years,0,0,63,14,9.21,0,0
15000.0,5,18.891,405.72,E,普通企业,住宿和餐饮业,8 years,1,0,253,21,33.68727273,0,0
13527.27273,3,13.189,411.8,B,幼教与中小学校,信息传输、软件和信息技术服务业,2 years,1,4,277,8,6.563636364,0,0
18022.72727,3,15.291,543.63,D,上市企业,建筑业,10+ years,1,0,345,20,22.67181818,0,0
12000.0,3,16.191,433.77,D,政府机构,制造业,6 years,0,2,45,21,17.87,0,0
22000.0,5,25.586,623.49,F,普通企业,金融业,3 years,1,0,422,30,16.24,0,0
17727.27273,3,7.62,467.43,A,普通企业,批发和零售业,10+ years,1,4,500,27,15.65454545,0,0
17500.0,3,9.81,572.1,B,普通企业,电力、热力生产供应业,7 years,1,0,104,23,19.89090909,0,1
11781.81818,5,16.335,341.45,C,普通企业,文化和体育业,3 years,1,3,31,2,18.48181818,0,0
3436.363636,3,20.064,152.35,D,世界五百强,建筑业,10+ years,0,2,390,13,30.22909091,0,0
15000.0,5,13.65,346.31,C,政府机构,公共服务、社会组织,2 years,1,0,286,16,7.985454545,0,0
41363.63636,5,27.756,1150.5,G,政府机构,建筑业,10+ years,0,0,750,2,16.51818182,0,0
10000.0,3,12.639,329.72,B,政府机构,国际组织,7 years,0,2,484,21,29.81818182,0,0
20000.0,3,12.222,679.48,C,上市企业,公共服务、社会组织,8 years,0,0,97,12,15.91636364,0,0
11500.0,5,22.2,318.93,E,政府机构,交通运输、仓储和邮政业,2 years,0,0,710,45,15.2,0,0
23636.36364,5,17.864,488.92,C,普通企业,公共服务、社会组织,< 1 year,1,4,262,37,20.58545455,0,0
10909.09091,3,7.931,309.74,A,幼教与中小学校,住宿和餐饮业,,0,2,388,3,29.94,0,0
6500.0,3,16.99,231.72,D,幼教与中小学校,金融业,1 year,1,0,139,8,36.10909091,0,0
23636.36364,5,15.763,468.8,C,政府机构,文化和体育业,10+ years,0,4,102,26,19.15,0,0
32225.0,5,16.074,815.86,D,普通企业,文化和体育业,2 years,0,4,49,12,9.703636364,0,0
3545.454545,3,16.425,108.84,D,普通企业,公共服务、社会组织,10+ years,2,7,223,12,15.36,0,0
1472.727273,3,8.18,56.56,B,普通企业,电力、热力生产供应业,10+ years,0,5,20,15,12.44454545,0,0
8136.363636,3,18.24,324.65,D,上市企业,文化和体育业,1 year,1,0,489,30,22.85181818,0,0
9163.636364,3,15.037,285.75,C,普通企业,住宿和餐饮业,10+ years,1,10,112,23,16.75,0,0
10000.0,3,16.02,351.67,C,上市企业,电力、热力生产供应业,10+ years,0,0,79,2,12.26363636,0,0
21243.18182,5,16.29,439.9,D,普通企业,建筑业,10+ years,0,2,224,3,21.64909091,0,0
4545.454545,3,9.144,161.72,B,世界五百强,建筑业,5 years,0,2,22,16,20.05,0,0
4800.0,3,14.661,169.45,D,幼教与中小学校,电力、热力生产供应业,10+ years,0,2,89,3,31.21090909,0,0
16363.63636,3,7.11,469.36,A,政府机构,金融业,5 years,0,2,773,0,11.02727273,0,0
12763.63636,5,17.091,280.1,D,世界五百强,公共服务、社会组织,10+ years,0,0,359,43,10.9,0,0
40000.0,3,14.839,1357.22,C,普通企业,交通运输、仓储和邮政业,10+ years,0,0,335,8,17.65454545,0,0
34745.45455,5,18.55,755.4,E,普通企业,交通运输、仓储和邮政业,< 1 year,1,0,143,8,8.934545455,0,0
28363.63636,3,12.294,816.31,C,普通企业,建筑业,8 years,0,4,3,0,28.01818182,0,0
5318.181818,3,4.788,195.75,A,政府机构,房地产业,3 years,0,2,330,21,18.35181818,0,0
16545.45455,5,20.405,359.72,E,普通企业,交通运输、仓储和邮政业,< 1 year,1,0,66,14,22.71818182,0,0
18000.0,5,10.377,396.14,B,幼教与中小学校,电力、热力生产供应业,10+ years,0,0,480,8,13.36363636,0,1
12845.45455,5,22.74,330.19,E,普通企业,金融业,1 year,1,0,48,10,23.43636364,0,0
30545.45455,3,18.139,991.19,D,世界五百强,建筑业,10+ years,0,0,107,30,21.20909091,0,0
16322.72727,3,8.69,624.25,A,普通企业,文化和体育业,6 years,1,4,162,2,20.29090909,0,0
16363.63636,3,17.77,540.56,D,普通企业,公共服务、社会组织,4 years,1,0,52,19,20.5,0,0
23636.36364,3,11.825,652.41,B,普通企业,电力、热力生产供应业,10+ years,0,4,636,27,12.17454545,0,0
19636.36364,3,10.16,582.17,B,普通企业,公共服务、社会组织,10+ years,2,0,356,32,21.78818182,0,0
35018.18182,3,16.59,1137.92,D,普通企业,建筑业,6 years,0,0,268,8,23.16,0,0
18181.81818,5,9.17,416.82,B,普通企业,农、林、牧、渔业,10+ years,2,4,53,19,14.83636364,0,0
6650.0,3,14.421,224.42,B,普通企业,批发和零售业,10+ years,0,4,421,3,18.61363636,0,0
7272.727273,3,8.39,252.14,B,幼教与中小学校,电力、热力生产供应业,,0,0,195,38,17.25545455,0,0
11818.18182,3,6.228,308.41,A,政府机构,文化和体育业,< 1 year,0,4,29,19,8.926363636,0,0
6545.454545,3,12.69,268.36,C,政府机构,制造业,5 years,0,4,403,38,7.232727273,0,0
6545.454545,3,8.679,250.29,A,上市企业,批发和零售业,10+ years,0,0,301,21,25.37272727,0,0
11818.18182,3,11.704,325.69,B,幼教与中小学校,电力、热力生产供应业,1 year,0,0,156,18,15.48,0,0
24545.45455,5,23.238,895.02,E,普通企业,信息传输、软件和信息技术服务业,2 years,0,0,153,11,33.28363636,1,0
9600.0,3,17.091,351.85,D,普通企业,信息传输、软件和信息技术服务业,3 years,0,0,108,21,17.17090909,0,0
29545.45455,5,25.245,704.05,F,幼教与中小学校,交通运输、仓储和邮政业,8 years,0,5,62,13,13.83272727,0,0
9090.909091,3,18.689,356.48,D,上市企业,交通运输、仓储和邮政业,10+ years,0,0,720,0,27.19636364,0,0
29545.45455,3,9.702,815.87,B,政府机构,交通运输、仓储和邮政业,10+ years,0,0,622,7,29.07272727,0,0
8500.0,3,6.858,264.88,A,普通企业,金融业,10+ years,0,0,152,14,15.17727273,0,0
8181.818182,3,7.667,231.48,A,政府机构,文化和体育业,10+ years,0,4,14,11,5.672727273,0,0
4909.090909,3,8.01,190.52,A,普通企业,交通运输、仓储和邮政业,10+ years,1,0,177,26,13.18,0,0
6000.0,3,11.691,202.14,B,幼教与中小学校,电力、热力生产供应业,10+ years,0,2,782,15,17.37,0,0
8775.0,3,13.176,369.9,C,普通企业,建筑业,2 years,1,0,131,6,12.90545455,0,0
1227.272727,3,9.93,48.36,B,普通企业,电力、热力生产供应业,10+ years,2,7,764,47,11.21454545,0,0
20000.0,5,11.691,454.96,C,普通企业,电力、热力生产供应业,4 years,0,0,418,45,10.08,0,0
12272.72727,5,10.42,321.82,B,政府机构,电力、热力生产供应业,,2,4,512,21,10.04727273,0,0
2181.818182,3,20.49,74.83,E,普通企业,国际组织,,0,7,781,40,9.875454545,0,0
24545.45455,3,8.24,943.42,B,普通企业,金融业,10+ years,2,0,65,19,21.24,0,0
15136.36364,3,16.55,655.44,D,政府机构,公共服务、社会组织,6 years,1,0,349,44,18.03,0,0
31818.18182,3,15.378,1195.88,C,世界五百强,电力、热力生产供应业,10+ years,0,0,275,8,17.15727273,0,0
19854.54545,3,15.389,574.11,C,普通企业,金融业,3 years,2,4,373,13,25.86363636,0,1
9450.0,3,11.55,311.85,B,普通企业,采矿业,7 years,0,4,202,27,11.18181818,0,0
10909.09091,3,13.365,345.92,C,普通企业,房地产业,< 1 year,1,7,337,14,14.7,0,0
13636.36364,5,14.418,364.94,C,上市企业,住宿和餐饮业,,2,2,29,19,8.127272727,0,0
9454.545455,3,16.425,290.23,D,普通企业,文化和体育业,10+ years,0,0,161,14,22.96636364,0,0
14400.0,5,10.99,286.94,B,政府机构,电力、热力生产供应业,4 years,0,0,32,21,16.92818182,0,0
18700.0,5,11.421,422.53,C,世界五百强,农、林、牧、渔业,< 1 year,0,0,171,8,35.47,0,0
20000.0,3,8.382,623.23,A,普通企业,电力、热力生产供应业,,0,4,5,4,25.92,0,0
14000.0,3,17.171,489.51,D,普通企业,电力、热力生产供应业,,0,0,139,8,5.81,0,0
7090.909091,3,5.93,182.35,A,世界五百强,金融业,7 years,0,0,432,10,18.14545455,0,0
21818.18182,3,14.65,689.89,C,上市企业,金融业,3 years,1,4,242,8,12.55909091,0,0
7272.727273,3,10.99,261.88,B,政府机构,公共服务、社会组织,2 years,1,0,134,8,23.05,0,0
5318.181818,3,20.02,235.65,E,普通企业,建筑业,3 years,1,0,309,30,31.81,0,0
3636.363636,3,11.691,134.76,C,普通企业,建筑业,6 years,1,0,408,14,19.11272727,0,0
10909.09091,3,9.75,321.5,B,普通企业,文化和体育业,8 years,0,2,25,13,7.870909091,0,0
11454.54545,3,12.29,466.95,C,普通企业,交通运输、仓储和邮政业,10+ years,0,0,224,3,37.17818182,0,0
1600.0,3,18.25,58.05,D,普通企业,采矿业,8 years,0,0,249,36,21.56727273,0,0
32000.0,3,8.679,1001.15,A,普通企业,交通运输、仓储和邮政业,10+ years,0,0,118,20,22.77818182,0,0
6545.454545,3,6.858,186.97,A,政府机构,采矿业,10+ years,1,0,473,8,27.65,0,0
7090.909091,3,7.39,186.34,A,普通企业,公共服务、社会组织,1 year,0,0,77,7,26.64,0,0
5000.0,3,20.5,187.1,E,政府机构,住宿和餐饮业,1 year,0,0,418,45,14.24545455,0,0
22090.90909,3,13.33,914.04,C,政府机构,信息传输、软件和信息技术服务业,2 years,0,5,408,14,11.89090909,0,0
4090.909091,3,10.16,161.72,B,幼教与中小学校,电力、热力生产供应业,3 years,2,0,191,5,22.38181818,0,0
11000.0,3,14.99,381.27,C,普通企业,金融业,5 years,0,0,336,44,22.38545455,0,0
6000.0,3,8.703,192.68,B,政府机构,金融业,6 years,0,4,133,40,3.501818182,0,0
41363.63636,3,7.26,1084.87,A,高等教育机构,制造业,4 years,0,4,74,30,21.36,0,0
21000.0,3,13.779,731.17,C,普通企业,金融业,8 years,1,4,51,13,12.41181818,0,0
1090.909091,3,19.866,43.42,D,普通企业,农、林、牧、渔业,5 years,0,9,517,14,28.30909091,0,0
2836.363636,3,10.341,79.14,B,普通企业,公共服务、社会组织,6 years,0,5,412,13,5.29,0,0
11454.54545,3,12.12,465.81,B,上市企业,住宿和餐饮业,10+ years,2,0,629,20,11.78181818,0,0
16363.63636,3,15.389,512.6,C,普通企业,交通运输、仓储和邮政业,2 years,1,0,652,0,20.04545455,0,0
9000.0,3,8.18,282.78,B,普通企业,金融业,10+ years,0,0,808,4,26.95454545,0,0
15790.90909,3,14.46,663.95,C,上市企业,公共服务、社会组织,5 years,0,4,349,44,21.23636364,0,0
4545.454545,3,7.101,156.43,A,上市企业,电力、热力生产供应业,8 years,2,0,204,24,15.45545455,0,0
31675.0,5,27.441,1034.35,F,上市企业,房地产业,10+ years,1,0,300,9,14.34272727,0,0
12000.0,3,8.703,385.35,B,政府机构,建筑业,6 years,0,4,535,17,21.45272727,0,0
8000.0,3,6.615,248.3,A,世界五百强,文化和体育业,8 years,2,0,537,19,16.98545455,0,0
8000.0,3,10.791,265.68,B,普通企业,国际组织,10+ years,1,4,536,23,19.70909091,0,0
29781.81818,3,16.695,994.51,E,幼教与中小学校,文化和体育业,< 1 year,1,4,265,7,20.64545455,0,0
14545.45455,3,9.17,510.07,B,幼教与中小学校,交通运输、仓储和邮政业,10+ years,0,2,17,13,2.890909091,0,0
24000.0,5,14.99,570.84,C,普通企业,公共服务、社会组织,3 years,1,0,245,26,46.27636364,1,0
1090.909091,3,12.74,33.57,C,普通企业,文化和体育业,,1,9,305,15,19.8,0,0
7681.818182,3,7.551,204.86,A,普通企业,电力、热力生产供应业,3 years,1,4,26,18,13.77272727,0,0
18436.36364,5,14.049,407.49,D,幼教与中小学校,国际组织,2 years,1,0,251,8,17.72727273,0,0
